timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2018-07-24 15:48:15.901		pygaze initiation report start
MSG	2018-07-24 15:48:15.902		display resolution: 1920x1080
MSG	2018-07-24 15:48:15.902		display size in cm: 47.35x26.63
MSG	2018-07-24 15:48:15.902		samplerate: 60.00 Hz
MSG	2018-07-24 15:48:15.902		sampletime: 16.67 ms
MSG	2018-07-24 15:48:15.902		fixation threshold: 1.5 degrees
MSG	2018-07-24 15:48:15.902		speed threshold: 35 degrees/second
MSG	2018-07-24 15:48:15.902		acceleration threshold: 9500 degrees/second**2
MSG	2018-07-24 15:48:15.902		pygaze initiation report end
MSG	2018-07-24 15:48:18.867	242915144	pygaze calibration report start
MSG	2018-07-24 15:48:18.867	242915144	accuracy (degrees): LX=1.1582, LY=1.1582, RX=0.8661, RY=0.8661
MSG	2018-07-24 15:48:18.867	242915144	accuracy (in pixels): LX=40.9927459404, LY=40.9927459404, RX=30.6524653433, RY=30.6524653433
MSG	2018-07-24 15:48:18.867	242915144	precision (RMS noise in pixels): X=31.9805625, Y=31.9805625
MSG	2018-07-24 15:48:18.867	242915144	distance between participant and display: 50 cm
MSG	2018-07-24 15:48:18.867	242915144	fixation threshold: 53.0951418946 pixels
MSG	2018-07-24 15:48:18.867	242915144	speed threshold: 1.2386037455 pixels/ms
MSG	2018-07-24 15:48:18.867	242915144	acceleration threshold: 339.30749967 pixels/ms**2
MSG	2018-07-24 15:48:18.867	242915144	pygaze calibration report end
MSG	2018-07-24 15:48:20.426	242916442	start_recording
MSG	2018-07-24 15:48:20.426	242916442	Trial #1 face starts
2018-07-24 15:48:19.325	242916477	True	7	999.5699	630.3136	962.2558	643.0273	19.55575	1036.3838	600.7621	1032.8735	600.4336	19.6914	0.3735	0.4751	962.756	659.8652	967.6338	670.2679	19.4201	0.6619	0.4544
