timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2018-07-10 19:59:20.501		pygaze initiation report start
MSG	2018-07-10 19:59:20.501		display resolution: 1920x1080
MSG	2018-07-10 19:59:20.501		display size in cm: 47.35x26.63
MSG	2018-07-10 19:59:20.501		samplerate: 60.00 Hz
MSG	2018-07-10 19:59:20.502		sampletime: 16.67 ms
MSG	2018-07-10 19:59:20.502		fixation threshold: 1.5 degrees
MSG	2018-07-10 19:59:20.502		speed threshold: 35 degrees/second
MSG	2018-07-10 19:59:20.502		acceleration threshold: 9500 degrees/second**2
MSG	2018-07-10 19:59:20.502		pygaze initiation report end
MSG	2018-07-10 19:59:23.31	122121679	pygaze calibration report start
MSG	2018-07-10 19:59:23.32	122121679	accuracy (degrees): LX=1.6324, LY=1.6324, RX=1.0714, RY=1.0714
MSG	2018-07-10 19:59:23.32	122121679	accuracy (in pixels): LX=57.7841072489, LY=57.7841072489, RX=37.9198452777, RY=37.9198452777
MSG	2018-07-10 19:59:23.32	122121679	precision (RMS noise in pixels): X=35.4822125, Y=35.4822125
MSG	2018-07-10 19:59:23.32	122121679	distance between participant and display: 50 cm
MSG	2018-07-10 19:59:23.32	122121679	fixation threshold: 53.0951418946 pixels
MSG	2018-07-10 19:59:23.32	122121679	speed threshold: 1.2386037455 pixels/ms
MSG	2018-07-10 19:59:23.32	122121679	acceleration threshold: 339.30749967 pixels/ms**2
MSG	2018-07-10 19:59:23.32	122121679	pygaze calibration report end
MSG	2018-07-10 19:59:26.667	122125243	start_recording
MSG	2018-07-10 19:59:26.667	122125243	Trial #1 face starts
2018-07-10 19:59:26.301	122125277	True	7	903.6239	656.107	910.2073	631.6496	21.0773	881.2204	707.7641	873.6216	651.6127	21.6717	0.3308	0.4884	926.0275	604.4499	939.3921	606.998	20.4829	0.6135	0.4991
2018-07-10 19:59:26.336	122125312	True	7	942.4575	620.4572	910.4768	630.2622	20.6395	0.0	0.0	0.0	0.0	20.758	0.3314	0.4889	942.4575	620.4572	939.6462	607.8898	20.521	0.6145	0.5003
2018-07-10 19:59:26.372	122125348	True	7	923.7959	655.6001	910.7247	629.5405	21.0397	899.6475	655.5253	871.9822	655.6225	21.6001	0.3324	0.4905	947.9442	655.6749	939.1178	614.4641	20.4793	0.6153	0.5017
2018-07-10 19:59:26.406	122125382	True	7	917.4612	665.6293	909.1715	630.1627	21.4354	841.3635	669.6827	872.6487	651.5222	21.6082	0.3329	0.4911	993.5589	661.5758	942.0557	622.8954	21.2626	0.6164	0.5032
2018-07-10 19:59:26.431	122125407	True	7	954.4644	597.3721	911.1281	629.483	20.8304	0.0	0.0	0.0	0.0	21.3526	0.3333	0.4921	954.4644	597.3721	942.8929	622.2786	20.3082	0.6165	0.504
