timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2018-07-13 12:11:22.914		pygaze initiation report start
MSG	2018-07-13 12:11:22.914		display resolution: 1920x1080
MSG	2018-07-13 12:11:22.914		display size in cm: 47.35x26.63
MSG	2018-07-13 12:11:22.914		samplerate: 60.00 Hz
MSG	2018-07-13 12:11:22.914		sampletime: 16.67 ms
MSG	2018-07-13 12:11:22.914		fixation threshold: 1.5 degrees
MSG	2018-07-13 12:11:22.914		speed threshold: 35 degrees/second
MSG	2018-07-13 12:11:22.914		acceleration threshold: 9500 degrees/second**2
MSG	2018-07-13 12:11:22.914		pygaze initiation report end
MSG	2018-07-13 12:11:25.554	353243681	pygaze calibration report start
MSG	2018-07-13 12:11:25.554	353243681	accuracy (degrees): LX=1.4929, LY=1.4929, RX=2.4944, RY=2.4944
MSG	2018-07-13 12:11:25.555	353243681	accuracy (in pixels): LX=52.8437108342, LY=52.8437108342, RX=88.3293202529, RY=88.3293202529
MSG	2018-07-13 12:11:25.555	353243681	precision (RMS noise in pixels): X=65.7937125, Y=65.7937125
MSG	2018-07-13 12:11:25.555	353243681	distance between participant and display: 50 cm
MSG	2018-07-13 12:11:25.555	353243681	fixation threshold: 53.0951418946 pixels
MSG	2018-07-13 12:11:25.555	353243681	speed threshold: 1.2386037455 pixels/ms
MSG	2018-07-13 12:11:25.555	353243681	acceleration threshold: 339.30749967 pixels/ms**2
MSG	2018-07-13 12:11:25.555	353243681	pygaze calibration report end
MSG	2018-07-13 12:11:30.725	353248023	start_recording
MSG	2018-07-13 12:11:30.726	353248023	Trial #1 face starts
2018-07-13 12:11:29.082	353248058	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
